"CoilId","ParamSet","Grade","Length","Width","Thickness","Weight","BdeCoilId","LastDefectId","SLength","InternalStatus","DefectCount","Campaign"
"449972","5","-1","755640","1250","3.5","26790","03X03L","53251","762914",NULL,"26868","0107805"
"449973","5","-1","754514","1245","3.5","26910","03X03N","39345","769315",NULL,"19012","0107804"
"449974","5","-1","559527","1245","3.5","19870","05X03N","47859","568147",NULL,"24199","0107902"
"449975","1","2","642663","1557","4","33200","03W90F","21132","663854","X","8003","1214808"
"449976","5","2","314065","1555","4","15930","04W89BA","26843","318820","X","7633","0107609"
"449977","1","2","664233","1554","4","33520","01W92V","32203","671474","X","9515","0100806"
"449978","1","-1","363739","1556","4","18570","07X03A","38627","371551",NULL,"18659","0107611"
"449979","12","2","659708","1554","4","33740","04X01V","8911","669036","X","5157","0106514"
"449980","1","2","664159","1556","4","33530","01X03B","15568","670864","X","9900","0107607"
"449981","1","2","661971","1554","4","33430","01X02X","13666","669645","X","5463","0107610"
"449982","1","2","597933","1554","4.343","33440","02X02X","7593","616915","X","3523","0107606"
"449983","6","2","554637","1554","4.762","33410","05W97K","3390","562356","X","1482","0107608"
"449984","1","2","548602","1554","4.762","33620","05X02X","7423","565708","X","3541","0107612"
"450644","6","2","663163","2000","0","0","06x08t","7697",NULL,"X","4320",NULL
"449985","1","2","328762","1554","4.762","20270","05X03E","8812","341071","X","2884","0107603"
"449986","1","2","416840","1554","6.274","33550","01X03E","24600","428548","X","7838","0107601"
"449987","1","2","415277","1554","6.274","33470","02X03E","12554","427329","X","4755","0107602"
"449988","1","2","416616","1554","6.274","33540","03X03E","7137","428244","X","3257","0107604"
"449989","1","2","416874","1554","6.274","33579","04X03E","7017","428853","X","2850","0107605"
"449990","5","2","426336","1295","6.198","27950","01X03L","2749","433425","X","1154","0107701"
"449991","6","2","344697","935","5.71","14937","08V39M","3806","354482","X","1491","0812511"
"449992","5","2","355323","1280","6.198","15649","01N67A","4948","249936","X","1668","0903003"
"449993","1","2","658780","1248","3.556","25474","03R70R","4302","727557","X","1510","0221209"
"449994","5","2","751697","1012","3.5","20906","05W76M","22376","747979","X","7956","1204808"
"449995","2","2","863857","945","3","19280","05X04N","13413","871423","X","2957","0108607"
"449996","2","2","734913","939","3.5","19100","04X04J","30724","744321","X","2837","0108510"
"449997","2","-1","738094","930","3.5","18970","06X04J","35225","746455",NULL,"2137","0108403"
"449998","2","2","737051","950","3.5","19350","01X04N","18290","745540","X","3737","0108604"
"449999","2","2","730191","950","3.5","19380","02X04N","18398","746760","X","4140","0108605"
"450000","2","2","735741","945","3.5","19330","04X04N","19910","748588","X","3770","0108606"
