"ProcesoID","CrewID","ShiftID","CurrentGuage","CurrentWidth","CoilLength","NetWeight","LineYield","AccumulatedYield","ProcessingSequence","LineEntryWeight","ZMillInitialThickness"
"16527563","13","37","0.3118","61.5299","1088","72640","0.991","0.976","156","73325","0.3118"
"16527616","13","37","0.37","61.2","935.6","73730","0.992","0.987","159","74361","0.37"
"16527636","13","37","0.375","61.2","923.9","73790","0.992","0.988","162","74383","0.375"
"16527637","13","37","0.375","61.5299","918.2","73730","0.99","0.986","165","74469","0.375"
"16527638","13","37","0.375","61.5299","922","74040","0.992","0.988","168","74604","0.375"
"16527659","13","37","0.375","49.2075","917.3","59520","0.992","0.986","171","60009","0.375"
"16527664","13","37","0.375","49.2075","915.8","59420","0.99","0.985","174","60031","0.375"
"16527665","13","37","0.3118","61.5299","1104.3","73730","0.991","0.985","177","74405","0.3118"
"16527674","13","37","0.244","61.4511","1414.3","73800","0.99","0.986","180","74560","0.244"
"16527682","13","37","0.244","61.4511","1413.9","73780","0.992","0.986","183","74405","0.244"
"16527683","13","37","0.244","61.4511","1411","73630","0.991","0.985","186","74273","0.244"
"16527693","13","37","0.244","61.4511","1410.5","73600","0.991","0.984","189","74273","0.244"
"16527707","16","38","0.25","49.2075","1377.4","59580","0.99","0.985","3","60208","0.25"
"16527739","16","38","0.2165","61.4511","1594.8","73840","0.992","0.986","6","74449","0.2165"
"16527740","16","38","0.2165","61.4511","1592.7","73740","0.992","0.983","9","74339","0.2165"
"16527741","16","38","0.2165","61.4511","1597.2","73950","0.992","0.986","12","74560","0.2165"
"16527742","16","38","0.2165","61.4511","1594.2","73810","0.992","0.988","15","74405","0.2165"
"16527852","16","38","0.183","61.2","1890.7","73690","0.99","0.987","18","74405","0.183"
"16527853","16","38","0.1575","61.2","2197.4","73710","0.99","0.986","21","74449","0.1575"
"16527854","16","38","0.1575","61.4511","2190.2","73770","0.989","0.984","24","74626","0.1575"
"16527993","16","38","0.1575","61.4511","2189.3","73740","0.99","0.983","33","74449","0.1575"
"16527994","16","38","0.1575","61.4511","2184.8","73590","0.989","0.983","36","74405","0.1575"
"16528100","16","38","0.1575","61.4511","2188.4","73710","0.99","0.985","39","74449","0.1575"
"16528101","16","38","0.1575","61.4511","2188.4","73710","0.99","0.985","42","74469","0.1575"
"16528273","16","38","0.1575","61.4511","2188.4","73710","0.99","0.984","45","74469","0.1575"
"16528274","16","38","0.1575","61.4511","2190.5","73780","0.992","0.986","48","74383","0.1575"
"16528275","16","38","0.1575","61.4511","2187.5","73680","0.991","0.985","51","74383","0.1575"
"16528458","16","38","0.1575","61.6511","2179.2","73640","0.99","0.984","54","74383","0.1575"
"16528459","16","38","0.1575","61.4511","2186.6","73650","0.992","0.987","57","74251","0.1575"
"16528460","16","38","0.1378","49.2075","2496.5","59520","0.989","0.983","60","60186","0.1378"
"16528548","16","38","0.1115","49.2075","2464.8","47550","0.987","0.985","63","48171","0.1115"
"16528549","16","38","0.104","49.2075","2642.6","47550","0.988","0.984","66","48148","0.104"
"16528631","16","38","0.112","43.1841","3079.5","52370","0.99","0.989","69","52910","0.112"
"16528632","16","38","0.125","43.1841","2670.7","50690","0.983","0.959","72","51563","0.125"
"16528633","16","38","0.1378","49.2075","2491","59390","0.99","0.983","75","59987","0.1378"
"16528723","16","38","0.1378","51.2153","2507.7","61590","0.99","0.985","78","62192","0.1378"
"16528724","16","38","0.1378","51.0972","2517.2","61680","0.989","0.986","81","62346","0.1378"
"16528769","16","38","0.1378","51.0972","2518.8","61720","0.989","0.987","84","62390","0.1378"
"16528770","16","38","0.1181","49.1288","2899.2","58540","0.988","0.984","87","59260","0.1181"
"16528780","16","38","0.1378","49.1288","2491.5","58700","0.988","0.984","90","59392","0.1378"
"16528810","16","38","0.1378","51.2153","2504.8","61520","0.989","0.984","93","62192","0.1378"
"16528811","16","38","0.1378","51.2153","2496.7","61320","0.989","0.984","96","61993","0.1378"
"16528853","16","38","0.1378","49.1288","2494.9","58780","0.99","0.986","99","59392","0.1378"
"16528932","16","38","0.1378","49.1288","2491.1","58690","0.989","0.985","102","59348","0.1378"
"16528933","16","38","0.1378","49.5225","2392.2","57400","0.986","0.947","105","58223","0.1378"
"16528934","16","38","0.1378","49.2075","2486","59270","0.989","0.983","108","59899","0.1378"
"16529018","16","38","0.1378","49.1288","2489.4","58650","0.989","0.985","111","59282","0.1378"
"16529197","16","38","0.1575","51.2153","2191.5","61520","0.99","0.987","114","62126","0.1575"
"16529229","16","38","0.1575","51.2153","2187.3","61400","0.99","0.984","117","62015","0.1575"
"16529262","16","38","0.1575","61.333","2188.7","73580","0.991","0.983","120","74273","0.1575"
"16529263","16","38","0.1575","61.0181","1474.4","49310","0.988","0.782","123","49890","0.1575"
"16529288","16","38","0.1575","61.4511","2132.6","71830","0.989","0.958","126","72664","0.1575"
"16529375","16","38","0.1575","61.4511","2190.2","73770","0.992","0.986","135","74383","0.1575"
"16529393","16","38","0.1875","49.2075","1832.9","59460","0.99","0.986","138","60053","0.1875"
"16529394","16","38","0.2165","61.4511","1598.1","73990","0.991","0.985","141","74648","0.2165"
"16529531","16","38","0.2165","61.333","1596.2","73760","0.991","0.985","150","74449","0.2165"
"16529581","16","38","0.2165","61.333","1589.9","73470","0.99","0.983","153","74185","0.2165"
"16529582","16","38","0.244","49.2075","1380.7","58290","0.973","0.967","156","59921","0.244"
"16529583","16","38","0.244","61.4511","1413.3","73750","0.989","0.983","159","74582","0.244"
"16529630","16","38","0.244","61.4511","1413.9","73780","0.992","0.986","162","74339","0.244"
"16529666","16","38","0.25","61.2543","1375.3","74050","0.99","0.984","165","74824","0.25"
"16529697","16","38","0.25","61.2936","1330.9","71710","0.997","0.956","171","71930","0.25"
"16529698","16","38","0.25","49.0894","835.9","35700","0.985","0.978","174","36244","0.25"
"16529715","16","38","0.283","61.333","1216.8","73498","0.994","0.988","180","73942","0.283"
"16529735","15","37","0.3118","61.4905","1092.7","72660","0.986","0.98","3","73678","0.3118"
"16529736","15","37","0.3118","61.4511","1103.7","72580","0.99","0.981","9","73347","0.3118"
"16529737","15","37","0.247","61.4511","1390.3","72424","0.994","0.982","12","72862","0.247"
"16529757","15","37","0.1575","61.4511","2194.9","72906","0.994","0.985","15","73347","0.1575"
"16529766","15","37","0.1575","61.4905","2199.4","73103","0.994","0.986","18","73545","0.1575"
"16529805","15","37","0.1575","61.4511","2170.5","72100","0.984","0.975","21","73303","0.1575"
"16529806","15","37","0.1575","61.333","2186.7","73257","0.994","0.987","24","73700","0.1575"
"16529807","15","37","0.1575","61.4905","2196.8","73016","0.994","0.985","27","73457","0.1575"
"16529850","15","37","0.1575","61.4511","2200.1","73081","0.994","0.985","33","73523","0.1575"
"16529883","15","37","0.135","61.4905","2516","72432","0.994","0.974","39","72870","0.135"
"16529884","15","37","0.1575","61.9629","2154.5","72161","0.994","0.972","42","72597","0.1575"
"16530572","15","37","0.1181","36.8064","1910.9","28110","0.79","0.655","66","35600","0.1181"
"16530573","15","37","0.1181","37","2646.9","39140","0.919","0.913","69","42571","0.1181"
"16530598","16","38","0.1181","37","2855.1","42220","0.988","0.984","3","42725","0.1181"
"16530623","16","38","0.1181","37.8096","2784.1","42070","0.988","0.984","6","42571","0.1181"
"16530624","16","38","0.1181","37","2843.7","42050","0.988","0.984","9","42549","0.1181"
"16530625","16","38","0.1181","37","2849.7","42139","0.994","0.99","12","42394","0.1181"
"16530737","16","38","0.1181","38.4","2823","43323","0.994","0.99","15","43585","0.1181"
"16530770","16","38","0.1181","37.2","2859.5","42512","0.994","0.99","18","42769","0.1181"
"16530771","16","38","0.1181","37.2","2872.8","42710","0.994","0.988","24","42968","0.1181"
"16530823","16","38","0.1181","37.2","2868.4","42644","0.994","0.989","27","42902","0.1181"
"16530864","16","38","0.1378","45","2459.3","51606","0.994","0.988","30","51918","0.1378"
"16530939","16","38","0.1772","41.1","1878.8","46303","0.994","0.989","33","46583","0.1772"
"16531053","16","38","0.1575","52.9","2145.9","60503","0.994","0.989","36","60869","0.1575"
"16531147","16","38","0.1575","52.2","2132.2","59320","0.994","0.989","39","59679","0.1575"
"16531148","16","38","0.1575","60.7063","2180.9","70562","0.994","0.99","42","70988","0.1575"
"16531412","16","38","0.1575","60.9031","2122.9","68910","0.987","0.983","48","69798","0.1575"
"16531465","16","38","0.1575","61.1755","2170.8","70781","0.994","0.988","57","71209","0.1575"
"16531526","16","38","0.1575","62.1597","2145.7","71087","0.994","0.988","66","71517","0.1575"
"16531527","16","38","0.1575","62.1597","2146.4","71110","0.989","0.983","69","71914","0.1575"
"16531613","16","38","0.1575","61.8842","2120.4","69940","0.981","0.977","72","71319","0.1575"
"16531614","16","38","0.1575","61","2160.1","70230","0.988","0.984","75","71076","0.1575"
"16531691","16","38","0.1575","61.1755","2153.9","70230","0.981","0.976","78","71625","0.1575"
"16531692","16","38","0.1575","61.8842","2126.5","70140","0.987","0.983","81","71076","0.1575"
"16531758","16","38","0.1575","61.4905","2046.1","67060","0.986","0.927","84","68034","0.1575"
"16531863","16","38","0.1575","60.9425","2126.1","69060","0.986","0.98","87","70018","0.1575"
"16531864","16","38","0.1575","60.9913","2100.7","68290","0.986","0.98","93","69244","0.1575"
"16531865","16","38","0.1575","60.9913","2106.3","68470","0.988","0.987","99","69335","0.1575"
"16531866","16","38","0.1575","61.1755","2082.4","67900","0.985","0.964","102","68960","0.1575"
"16532026","16","38","0.1575","61.2936","2151.2","70277","0.994","0.98","111","70702","0.1575"
"16532118","16","38","0.1575","62.1597","2091.5","69290","0.994","0.971","114","69709","0.1575"
"16532119","16","38","0.1575","61","2132.6","69335","0.994","0.99","117","69754","0.1575"
"16532120","16","38","0.1575","61.5692","2142.9","70321","0.994","0.982","120","70746","0.1575"
"16532157","16","38","0.1575","60.9031","2136","69335","0.994","0.99","123","69754","0.1575"
"16532158","16","38","0.1575","61.0968","2131.9","69422","0.994","0.99","126","69842","0.1575"
"16532159","16","38","0.1575","52.8","2159.3","60767","0.994","0.989","129","61134","0.1575"
"16532160","16","38","0.1575","53","2145.7","60613","0.994","0.988","132","60979","0.1575"
"16532345","16","38","0.1378","52.8","2457.3","60503","0.994","0.989","138","60869","0.1378"
"16532346","16","38","0.1378","45","2450.9","51431","0.994","0.987","141","51742","0.1378"
"16532375","16","38","0.1378","44.8801","2435.5","50971","0.994","0.982","144","51279","0.1378"
"16532382","16","38","0.1378","44.8801","2433.4","50927","0.994","0.982","147","51235","0.1378"
"16532458","16","38","0.1378","44.6408","2463.3","51278","0.994","0.987","150","51588","0.1378"
"16532459","16","38","0.1378","44.9163","2384.4","49941","0.994","0.942","153","50243","0.1378"
"16532494","15","37","0.1378","44.9163","2420.6","50700","0.988","0.977","6","51323","0.1378"
"16532510","15","37","0.1575","50.9","2150.8","58350","0.988","0.983","9","59061","0.1575"
"16532787","15","37","0.1575","61","2100.2","68282","0.994","0.968","12","68695","0.1575"
"16532788","15","37","0.1575","61","2113","68700","0.983","0.971","15","69886","0.1575"
"16532872","15","37","0.1575","61.1755","2117.1","69030","0.987","0.974","18","69908","0.1575"
"16532873","15","37","0.1575","62.081","2122.5","70230","0.989","0.983","21","71010","0.1575"
"16532905","15","37","0.1575","60.985","2146.2","69760","0.989","0.982","27","70547","0.1575"
"16532906","15","37","0.1575","61.0968","2014.5","65600","0.989","0.949","30","66314","0.1575"
"16532932","15","37","0.1575","61","2121.3","68970","0.989","0.985","36","69754","0.1575"
"16532946","15","37","0.1575","60.985","2081.2","67650","0.986","0.957","39","68585","0.1575"
"16532947","15","37","0.1575","61.1755","2139.8","69770","0.994","0.99","42","70192","0.1575"
"16533053","15","37","0.1575","60.9819","2126.3","69110","0.987","0.983","51","69996","0.1575"
"16533054","15","37","0.1575","61.1755","2000.9","65240","0.929","0.925","60","70239","0.1575"
"16533093","15","37","0.1575","60.7063","2133.8","69040","0.987","0.984","63","69930","0.1575"
"16533166","15","37","0.1575","60.9031","2097.9","68100","0.982","0.953","66","69313","0.1575"
"16533167","15","37","0.1575","61.2936","2140.3","69920","0.987","0.976","69","70856","0.1575"
"16533196","15","37","0.1575","61.0968","2061.9","67143","0.994","0.953","72","67549","0.1575"
"16533197","15","37","0.1575","53.8","2078.8","59610","0.988","0.941","75","60340","0.1575"
"16533217","15","37","0.1575","50.5067","2146","57770","0.988","0.982","78","58488","0.1575"
"16533218","15","37","0.1575","50.6248","2155.1","58150","0.989","0.983","81","58819","0.1575"
"16533219","15","37","0.1575","50.9","2138.3","58010","0.988","0.983","84","58686","0.1575"
"16533220","15","37","0.1378","51","2448","58220","0.986","0.982","87","59039","0.1378"
"16533242","15","37","0.1378","44.8801","2444","51150","0.989","0.982","90","51720","0.1378"
"16533259","15","37","0.1378","44.9589","2431.6","50980","0.988","0.982","93","51588","0.1378"
"16533266","15","37","0.1378","44.8408","2441.4","51050","0.988","0.982","96","51676","0.1378"
"16533267","15","37","0.1378","45","2432.3","51040","0.988","0.977","99","51676","0.1378"
"16533290","15","37","0.1181","50.7035","2875.5","58268","0.994","0.988","102","58620","0.1181"
"16533291","15","37","0.1181","50.5067","2865.9","57850","0.986","0.98","105","58664","0.1181"
"16533317","15","37","0.1181","50.5","2852.9","57580","0.987","0.981","108","58312","0.1181"
"16533321","15","37","0.1181","50.5067","2880.2","58137","0.994","0.988","111","58488","0.1181"
"16533359","15","37","0.1181","50.5067","2854.5","57620","0.987","0.98","114","58378","0.1181"
"16533360","15","37","0.1181","50.546","2304.8","46560","0.987","0.979","117","47156","0.1181"
"16533374","15","37","0.1181","39.7","2797.7","44390","0.988","0.982","120","44930","0.1181"
"16533381","15","37","0.1181","45.0344","2819.7","50750","0.986","0.98","123","51477","0.1181"
"16533388","15","37","0.1181","44.3652","2769.7","49110","0.987","0.984","126","49758","0.1181"
"16533397","15","37","0.1181","40.7826","2833.9","46190","0.986","0.982","129","46826","0.1181"
"16533407","15","37","0.1181","50.6248","2863.2","57930","0.986","0.981","132","58731","0.1181"
"16533492","15","37","0.1181","50.6248","2860.2","57870","0.986","0.982","138","58686","0.1181"
"16533493","15","37","0.1181","50.5067","2864.9","57830","0.985","0.978","141","58686","0.1181"
"16533528","15","37","0.1378","44.8014","2429.2","50750","0.988","0.982","144","51389","0.1378"
"16533531","15","37","0.1181","50.5","2326.2","46950","0.987","0.987","147","47553","0.1181"
"16533538","15","37","0.1378","40.7826","2450.8","46610","0.988","0.984","150","47200","0.1378"
"16533542","15","37","0.1378","41.137","2411.5","46260","0.987","0.984","153","46848","0.1378"
"16533553","15","37","0.1378","42.5542","2386.1","47350","0.988","0.984","156","47928","0.1378"
"16533554","13","38","0.1378","40.7826","2428.8","46190","0.988","0.984","3","46760","0.1378"
"16533571","13","38","0.1378","50.2","2435.8","57020","0.988","0.982","6","57738","0.1378"
"16533572","13","38","0.1378","50.2","2437","57050","0.988","0.982","9","57716","0.1378"
"16533573","13","38","0.1378","50.2","2452.9","57420","0.987","0.981","12","58157","0.1378"
"16533593","13","38","0.1378","50.2","2444.3","57220","0.988","0.982","15","57915","0.1378"
"16533631","13","38","0.1378","50.2","2449.9","57350","0.987","0.981","18","58091","0.1378"
