"InspectionProcessID","FlatCoilID","CoilNumber","RoughnessTHeadOSSeverity","RoughnessTHeadCenterSeverity","RoughnessTHeadDSSeverity","RoughnessTBodyOSSeverity","RoughnessTBodyCenterSeverity","RoughnessTBodyDSSeverity","RoughnessTTailOSSeverity","RoughnessTTailCenterSeverity","RoughnessTTailDSSeverity","RoughnessBHeadOSSeverity","RoughnessBHeadCenterSeverity","RoughnessBHeadDSSeverity","RoughnessBBodyOSSeverity","RoughnessBBodyCenterSeverity","RoughnessBBodyDSSeverity","RoughnessBTailOSSeverity","RoughnessBTailCenterSeverity","RoughnessBTailDSSeverity","RoughnessTHeadOSType","RoughnessTHeadCenterType","RoughnessTHeadDSType","RoughnessTBodyOSType","RoughnessTBodyCenterType","RoughnessTBodyDSType","RoughnessTTailOSType","RoughnessTTailCenterType","RoughnessTTailDSType","RoughnessBHeadOSType","RoughnessBHeadCenterType","RoughnessBHeadDSType","RoughnessBBodyOSType","RoughnessBBodyCenterType","RoughnessBBodyDSType","RoughnessBTailOSType","RoughnessBTailCenterType","RoughnessBTailDSType"
"981943","6319278","03X81X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981945","6319302","06X81X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981950","6319333","04X81W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981951","6319334","05X81W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981955","6319397","03X81T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981958","6319412","02X81T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981960","6319438","03X81W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981963","6319459","01X81W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981964","6319482","06X81T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981965","6319495","06X81P      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981970","6319526","02X82K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981972","6319542","03X82L      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981974","6319563","01X82M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981975","6319564","04X82C      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981982","6319612","03X82F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"981984","6319621","02X82H      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"984449","6319875","04X82M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982032","6319912","01X82N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982050","6320002","03X80D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982170","6320653","03X83M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982183","6320719","03X83W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982198","6320794","01X83Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982213","6320885","03X84D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982214","6320886","04X84D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982215","6320887","04X83H      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982218","6320898","04X83Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982237","6320995","06X79T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982262","6321085","02X83H      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982274","6321166","05X84E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982330","6321451","06X85Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982346","6321561","01X85K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982379","6321746","04X85K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982384","6321765","01X85F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982425","6322014","04X81X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982430","6322037","03X84X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982454","6322128","03X84Y      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982476","6322210","03X84W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982479","6322218","05X84X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982488","6322240","01X84W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982491","6322265","05X84V      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982496","6322282","04X84W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982545","6322613","02X86D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982550","6322631","04X86D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982563","6322694","04X86E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982565","6322702","05X86E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982572","6322732","06X86F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982576","6322743","02X86H      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982580","6322757","04X86H      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982592","6322807","04X86J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982612","6322909","01X86W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982613","6322921","05X86N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982624","6322974","04X86N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982625","6322975","03X86N      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982649","6323124","01X87J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982647","6323125","02X87J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982664","6323282","03X87J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982668","6323334","07X87K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982675","6323375","02X86R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982691","6323448","07X86R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982692","6323467","04X86T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982716","6323606","02X86X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982746","6323823","06X87D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982747","6323836","06X87E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982753","6323880","04X87E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982757","6323915","01X87E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982763","6323963","02X87D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982773","6324006","04X87J      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982782","6324028","04X87K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982780","6324038","05X87K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982789","6324077","03X87F      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982806","6324214","01X86E      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982826","6324355","05X87M      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982845","6324454","04X87T      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982864","6324572","03X87X      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982898","6324756","05X88A      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982910","6324793","05X87W      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982925","6324899","08ZP52      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982935","6324944","05X88H      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982937","6324971","04X88C      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982943","6325002","04X88D      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"982991","6325238","02X88K      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
"983040","6325590","03X89C      ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   ","   "
